DateTime_UTC,WaterPres_kPa,AirPres_kPa,WaterTemp_C,water_density_kgm3,stage_m,NHC_discharge_m3s
2023-09-03T10:15:00Z,109.676,100.531,21.08,998.0047619381104,1.1425339399999996,1.863997351196398
2023-09-03T10:30:00Z,109.676,100.528,21.04,998.013454397371,1.1428398559999995,1.866539507530258
2023-09-03T10:45:00Z,109.684,100.528,21,998.0221303847314,1.143655631999999,1.8733322141553366
2023-09-03T11:00:00Z,109.716,100.573,20.96,998.0307898864738,1.142329996,1.8623041265338942
2023-09-03T11:15:00Z,109.727,100.573,20.92,998.0394328888561,1.143451688000001,1.8716321782709378
2023-09-03T11:30:00Z,109.756,100.592,20.88,998.0480593781109,1.144471408,1.880144770780177
2023-09-03T11:45:00Z,109.766,100.602,20.86,998.0523664260066,1.144471408,1.880144770780177
2023-09-03T12:00:00Z,109.777,100.596,20.82,998.0609681197034,1.1462049319999996,1.894687561839988
2023-09-03T12:15:00Z,109.763,100.584,20.8,998.065262762047,1.1460009880000002,1.8929719689260311
2023-09-03T12:30:00Z,109.752,100.591,20.78,998.0695532657468,1.1441654920000002,1.8775877330954487
2023-09-03T12:45:00Z,109.763,100.592,20.76,998.0738396290701,1.1451852120000006,1.8861220754574088
2023-09-03T13:00:00Z,109.763,100.587,20.74,998.078121850283,1.145695072,1.8904009202877619
2023-09-03T13:15:00Z,109.738,100.579,20.72,998.0823999276497,1.1439615480000005,1.8758845943669349
2023-09-03T13:30:00Z,109.749,100.574,20.7,998.0866738594331,1.1455930999999997,1.8895445279270955
2023-09-03T13:45:00Z,109.749,100.58,20.7,998.0866738594331,1.1449812679999996,1.8844127182059442
2023-09-03T14:00:00Z,109.771,100.579,20.7,998.0866738594331,1.1473266240000006,1.9041456706040942
2023-09-03T14:15:00Z,109.76,100.572,20.7,998.0866738594331,1.1469187360000002,1.9007019789361366
2023-09-03T14:30:00Z,109.749,100.549,20.7,998.0866738594331,1.148142399999999,1.9110480951422189
2023-09-03T14:45:00Z,109.728,100.547,20.7,998.0866738594331,1.1462049319999996,1.894687561839988
2023-09-03T15:00:00Z,109.728,100.546,20.7,998.0866738594331,1.1463069039999987,1.8955458267010439
2023-09-03T15:15:00Z,109.706,100.519,20.72,998.0823999276497,1.1468167639999998,1.8998418384829376
2023-09-03T15:30:00Z,109.674,100.481,20.72,998.0823999276497,1.1474285960000012,1.9050073764149669
2023-09-03T15:45:00Z,109.677,100.477,20.72,998.0823999276497,1.1481424000000002,1.9110480951422302
2023-09-03T16:00:00Z,109.634,100.457,20.74,998.078121850283,1.1457970440000007,1.8912576245172728
2023-09-03T16:15:00Z,109.645,100.447,20.78,998.0695532657468,1.1479384559999992,1.9093206071356237
